source_id,ordinal,S0_comp_valid,S1_comp_valid,S0_struct_valid,S1_struct_valid,S0_strict_stable,S1_strict_stable,S0_meta_stable,S1_meta_stable,S0_strict_sun,S1_strict_sun,S0_meta_sun,S1_meta_sun,S0_e_above_hull_eV_atom,S1_e_above_hull_eV_atom
H1A2_1200:0000,0,True,True,True,True,False,False,True,True,False,False,False,True,0.04722744696472159,0.05364901297424307
H1A2_1200:0001,1,False,False,True,True,False,False,True,True,False,False,True,True,0.06720818159277364,0.04361332533056661
H1A2_1200:0002,2,True,True,True,True,False,False,True,True,False,False,True,True,0.09906981012207083,0.08347532770019583
H1A2_1200:0003,3,True,True,True,True,False,False,True,False,False,False,True,False,0.0521231776910831,0.20453559224186435
H1A2_1200:0004,4,True,True,True,True,False,False,True,False,False,False,False,False,0.012229180307617327,0.10455915925048842
H1A2_1200:0005,5,True,True,True,True,True,True,True,True,False,False,False,False,-0.03990145840942372,-0.040335857060546765
H1A2_1200:0006,6,True,True,True,True,False,False,False,True,False,False,False,True,0.1718308457116695,0.08962316596313435
H1A2_1200:0007,7,True,True,True,True,True,True,True,True,True,True,True,True,-0.013848904820147112,-0.011469487400713518
H1A2_1200:0008,8,True,True,True,True,False,False,False,False,False,False,False,False,0.10614366678068698,0.1064350142843491
H1A2_1200:0009,9,True,True,True,True,False,False,True,True,False,False,True,True,0.03995297246643048,0.03635976606079083
H1A2_1200:0011,10,True,True,True,True,False,False,False,False,False,False,False,False,0.11078502417358393,0.7103786635473632
H1A2_1200:0012,11,True,True,True,True,False,False,False,False,False,False,False,False,0.10055932428711056,0.10368070032470822
H1A2_1200:0013,12,True,True,True,True,False,False,False,True,False,False,False,True,0.6408273136169447,0.06122364158935678
H1A2_1200:0014,13,True,True,True,True,False,False,False,False,False,False,False,False,0.20327743486973482,0.1746810336551352
H1A2_1200:0015,14,True,True,True,True,False,False,True,True,False,False,True,True,0.010046704915665394,0.009458287862442738
H1A2_1200:0016,15,True,True,True,True,False,False,True,True,False,False,True,True,0.07977477307968694,0.09715644117050726
H1A2_1200:0017,16,True,True,True,True,False,False,False,False,False,False,False,False,0.19355093675683577,0.35062014299462874
H1A2_1200:0018,17,True,True,True,True,False,False,False,True,False,False,False,True,0.11335907967122338,0.0466047385457351
H1A2_1200:0019,18,True,True,True,True,True,True,True,True,False,False,False,False,-0.03991476002490213,-0.039784583480712676
H1A2_1200:0020,19,False,False,True,True,False,False,True,False,False,False,True,False,0.09586721543477816,0.13288742188619418
H1A2_1200:0021,20,False,False,True,True,False,False,True,True,False,False,True,True,0.04385829243408157,0.01348424229370071
H1A2_1200:0022,21,True,True,True,True,False,False,True,False,False,False,True,False,0.0838846911392288,0.13649294271088408
H1A2_1200:0023,22,True,True,True,True,True,False,True,False,True,False,True,False,-0.03667865603173226,unknown
H1A2_1200:0024,23,True,True,True,True,False,False,False,False,False,False,False,False,0.1360545136244511,0.17134570854022257
H1A2_1200:0025,24,True,True,True,True,False,False,True,False,False,False,True,False,0.07918660892839569,0.11258809818620819
H1A2_1200:0026,25,True,True,True,True,True,True,True,True,True,True,True,True,-0.0018628644750977585,-0.0005916166113282273
H1A2_1200:0027,26,True,True,True,True,False,False,True,True,False,False,False,True,0.017185475623534785,0.015263821875976191
H1A2_1200:0028,27,True,True,True,True,False,False,True,True,False,False,True,True,0.06387759325395592,0.06432868120561608
H1A2_1200:0029,28,True,True,True,True,False,False,True,True,False,False,True,True,0.002704078553466438,0.0024470633251949536
H1A2_1200:0030,29,True,True,True,True,False,True,False,True,False,True,False,True,4.420394483333876,-0.2130069105565049
H1A2_1200:0031,30,True,True,True,True,False,False,False,False,False,False,False,False,0.16220716636311927,0.21139768760335365
H1A2_1200:0032,31,True,True,True,True,False,False,False,False,False,False,False,False,0.3999056585720684,0.37533185562407034
H1A2_1200:0033,32,False,False,True,True,False,False,False,False,False,False,False,False,0.1265074668382571,0.11847705225695826
H1A2_1200:0034,33,False,False,True,True,False,False,False,False,False,False,False,False,0.11962058380770024,0.12194135025667485
H1A2_1200:0035,34,True,True,True,True,False,False,False,False,False,False,False,False,0.24750536396948242,0.1824380727097168
H1A2_1200:0036,35,True,True,True,True,False,False,True,True,False,False,True,True,0.037043715890625606,0.09129538672802795
H1A2_1200:0037,36,True,True,True,True,False,False,True,True,False,False,True,True,0.010795620251467852,0.055565145779421954
H1A2_1200:0038,37,True,True,True,True,True,True,True,True,True,True,True,True,-0.004068192218424471,-0.0038869940983072837
H1A2_1200:0039,38,True,True,True,True,False,False,False,False,False,False,False,False,0.1641889409479136,0.1342058972772593
H1A2_1200:0040,39,False,False,True,True,False,False,False,False,False,False,False,False,0.21691822850690556,0.14222788655744267
H1A2_1200:0041,40,True,True,True,True,False,False,True,True,False,False,True,True,0.022919022395935018,0.018655144527282674
H1A2_1200:0042,41,True,True,True,True,False,False,False,False,False,False,False,False,0.1399206772737518,0.18277212533283382
H1A2_1200:0043,42,True,True,True,True,False,False,False,False,False,False,False,False,0.1324365409134085,0.11393859703523468
H1A2_1200:0044,43,True,True,True,True,False,False,True,True,False,False,True,True,0.025687997176513377,0.025970284774169627
H1A2_1200:0045,44,True,True,True,True,False,False,True,True,False,False,False,False,0.016230316591551386,0.0161101536276842
H1A2_1200:0046,45,True,True,True,True,False,False,True,True,False,False,True,True,0.07855620568969712,0.04600730127075181
H1A2_1200:0047,46,True,True,True,True,False,False,False,False,False,False,False,False,0.25926476522176145,0.2285416702815759
H1A2_1200:0048,47,True,True,True,True,False,False,False,False,False,False,False,False,0.12361819969807897,0.1226926587740067
H1A2_1200:0049,48,True,True,True,True,False,False,True,False,False,False,True,False,0.07409806182946532,0.19999165466393798
H1A2_1200:0050,49,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0051,50,False,False,True,True,True,True,True,True,True,True,True,True,-0.1213143557975842,-0.0008824557731701432
H1A2_1200:0052,51,True,True,True,True,False,False,False,False,False,False,False,False,0.10989197458251976,0.10962208475097679
H1A2_1200:0053,52,True,True,True,True,False,False,True,False,False,False,True,False,0.09920552476239397,0.11886981232953264
H1A2_1200:0054,53,True,True,True,True,False,False,True,False,False,False,True,False,0.057453112794300765,0.10846705932750389
H1A2_1200:0055,54,False,False,True,True,False,False,False,False,False,False,False,False,0.40167897140566655,0.18555181419436284
H1A2_1200:0056,55,True,True,True,True,True,False,True,True,True,False,True,True,-0.00048583203683438825,0.06756979769339022
H1A2_1200:0057,56,True,True,True,True,False,False,True,False,False,False,True,False,0.07479472144653299,0.10318489059020974
H1A2_1200:0058,57,True,True,True,True,False,False,True,True,False,False,True,True,0.04523401235595692,0.07752542470947255
H1A2_1200:0059,58,True,True,True,True,False,False,False,True,False,False,False,True,0.10847501509068191,0.05503492109654129
H1A2_1200:0060,59,True,True,True,True,False,False,False,True,False,False,False,True,0.1059086386350021,0.045039898553214996
H1A2_1200:0061,60,True,True,True,True,False,False,True,False,False,False,True,False,0.06291252306776318,0.10457998446302685
H1A2_1200:0062,61,True,True,True,True,False,False,False,False,False,False,False,False,0.11269003111084075,0.1000333424206552
H1A2_1200:0063,62,True,True,True,True,False,False,True,True,False,False,True,True,0.028808469490356536,0.03135883303100595
H1A2_1200:0064,63,True,True,True,True,False,False,False,True,False,False,False,True,0.1255922250666499,0.07536172198437452
H1A2_1200:0065,64,True,True,True,True,False,False,False,False,False,False,False,False,0.25774459204248146,0.34871367773584083
H1A2_1200:0066,65,True,True,True,True,False,False,True,True,False,False,False,False,0.08129254846338796,0.08133546380762624
H1A2_1200:0067,66,True,True,True,True,False,False,False,True,False,False,False,True,0.10402998351196224,0.07140478514770443
H1A2_1200:0068,67,True,True,True,True,False,False,False,False,False,False,False,False,0.17571152150585956,0.12043322026684589
H1A2_1200:0069,68,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0070,69,True,True,True,True,False,False,False,False,False,False,False,False,0.5392866318012146,0.32327701494940797
H1A2_1200:0071,70,True,True,True,True,True,False,True,True,True,False,True,True,-0.008666234310613419,0.003555578891290878
H1A2_1200:0072,71,True,True,True,True,False,False,True,True,False,False,True,True,0.024663744569335844,0.026011286378417875
H1A2_1200:0073,72,True,True,True,True,False,False,True,True,False,False,True,True,0.08744977873168924,0.09720109861694315
H1A2_1200:0074,73,True,True,True,True,False,False,False,True,False,False,False,True,0.18016091423136338,0.09040728645426377
H1A2_1200:0075,74,True,True,True,True,False,False,True,True,False,False,True,True,0.04119472801757773,0.0401065856225582
H1A2_1200:0076,75,True,True,True,True,False,False,False,True,False,False,False,True,0.14228629424316352,0.09742354705078071
H1A2_1200:0077,76,True,True,True,True,False,False,True,True,False,False,True,True,0.08150138808593788,0.03141393615112342
H1A2_1200:0078,77,True,True,True,True,False,False,True,True,False,False,True,True,0.005794644132069315,0.005633473172596659
H1A2_1200:0079,78,True,True,True,True,False,False,True,True,False,False,False,False,0.007919171615233367,0.007984498305907195
H1A2_1200:0080,79,True,True,True,True,False,False,True,True,False,False,True,True,0.056883674315534094,0.07113204543980167
H1A2_1200:0081,80,True,True,True,True,False,False,True,False,False,False,True,False,0.04835088837475432,0.10649545777172698
H1A2_1200:0082,81,True,True,True,True,False,False,False,False,False,False,False,False,0.27996324276171336,0.3142411587163032
H1A2_1200:0083,82,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0084,83,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0085,84,True,True,True,True,False,False,True,True,False,False,True,True,0.09803643886881463,0.09992018406229608
H1A2_1200:0086,85,True,True,True,True,True,True,True,True,True,True,True,True,-0.007266101549397774,-0.007003364275227852
H1A2_1200:0087,86,True,True,True,True,False,False,True,True,False,False,True,True,0.04361010691650424,0.04499007365234409
H1A2_1200:0088,87,True,True,True,True,False,False,True,True,False,False,True,True,0.05629773671350158,0.07869430119714416
H1A2_1200:0089,88,True,True,True,True,False,False,True,False,False,False,True,False,0.0015207369885934519,3.9314881404004587
H1A2_1200:0090,89,True,True,True,True,False,False,False,False,False,False,False,False,0.21630459927001944,0.23016339443603506
H1A2_1200:0091,90,True,True,True,True,False,False,True,True,False,False,True,True,0.04669669634399476,0.0826983786254889
H1A2_1200:0092,91,True,True,True,True,False,False,True,True,False,False,True,True,0.01550328425659142,0.015188571732177358
H1A2_1200:0093,92,True,True,True,True,True,True,True,True,True,True,True,True,-0.03011677759053555,-0.025778036288045314
H1A2_1200:0094,93,True,True,True,True,False,False,True,True,False,False,True,True,0.09310879879536316,0.09362712078632995
H1A2_1200:0095,94,False,False,True,True,False,False,True,False,False,False,True,False,0.08812646797825785,0.11385183266331644
H1A2_1200:0096,95,True,True,True,True,False,False,True,False,False,False,True,False,0.06786382693596726,0.10560858744927293
H1A2_1200:0097,96,False,False,True,True,False,False,True,True,False,False,True,True,0.09740103746196382,0.06225194001933687
H1A2_1200:0098,97,True,True,True,True,False,False,False,False,False,False,False,False,unknown,0.23316952640706567
H1A2_1200:0099,98,True,True,True,True,False,False,True,False,False,False,True,False,0.06460195904418953,unknown
H1A2_1200:0100,99,True,True,True,True,False,False,False,False,False,False,False,False,0.17917519548217786,0.19275217988769544
H1A2_1200:0101,100,True,True,True,True,True,True,True,True,True,True,True,True,-0.001874545845703679,-0.0010930097434087571
H1A2_1200:0102,101,True,True,True,True,False,False,True,True,False,False,True,True,0.002408921781005713,0.001955926480712744
H1A2_1200:0103,102,True,True,True,True,False,False,True,True,False,False,True,True,0.08042417095263676,0.08082137630541997
H1A2_1200:0104,103,True,True,True,True,False,False,True,True,False,False,True,True,0.07201939191198026,0.022484117406365023
H1A2_1200:0105,104,True,True,True,True,False,False,True,True,False,False,True,True,0.09279833605427612,0.08828888704914917
H1A2_1200:0106,105,True,True,True,True,False,False,True,True,False,False,True,True,0.0069526147262291005,0.006858200968904882
H1A2_1200:0107,106,False,False,True,True,False,False,True,True,False,False,True,True,0.0966728833024888,0.07569729355029153
H1A2_1200:0108,107,True,True,True,True,False,False,False,False,False,False,False,False,0.18194502494213882,0.4598647942292482
H1A2_1200:0109,108,True,True,True,True,False,False,False,True,False,False,False,True,0.16243028362670664,0.08969545086303476
H1A2_1200:0110,109,True,True,True,True,False,False,False,False,False,False,False,False,0.1763919430160099,0.20937715343471108
H1A2_1200:0111,110,True,True,True,True,True,True,True,True,True,True,True,True,-0.028810494679894383,-0.032273047704186375
H1A2_1200:0112,111,True,True,True,True,False,False,True,False,False,False,True,False,0.08543136811092289,0.1502230474932471
H1A2_1200:0113,112,True,True,True,True,True,True,True,True,True,True,True,True,-0.08950147264648578,-0.12375840776611469
H1A2_1200:0114,113,True,True,True,True,False,False,True,True,False,False,True,True,0.08228563265625155,0.08205961184326327
H1A2_1200:0115,114,False,False,True,True,False,False,False,False,False,False,False,False,0.13699250533447227,0.20618443801269493
H1A2_1200:0116,115,False,False,True,True,False,False,False,False,False,False,False,False,0.20398960745788575,0.13475762045837403
H1A2_1200:0117,116,True,True,True,True,False,False,False,False,False,False,False,False,0.30001999014526426,0.27500606650024473
H1A2_1200:0118,117,True,True,True,True,False,False,False,False,False,False,False,False,0.43384443188688593,0.43577180768034296
H1A2_1200:0119,118,True,True,True,True,False,False,False,False,False,False,False,False,0.23290468487988392,0.2080748203779308
H1A2_1200:0120,119,True,True,True,True,False,False,True,True,False,False,True,True,0.02230777027526898,0.024417059444580502
H1A2_1200:0121,120,True,True,True,True,False,False,True,True,False,False,True,True,0.013666743825858418,0.06449424703020412
H1A2_1200:0122,121,True,True,True,True,False,False,True,True,False,False,True,True,0.023626894553089528,0.023146242697620778
H1A2_1200:0123,122,True,True,True,True,True,True,True,True,True,True,True,True,-0.04900137176093011,-0.03701416244086175
H1A2_1200:0124,123,True,True,True,True,False,False,True,False,False,False,True,False,0.0606698984465357,0.151324271615481
H1A2_1200:0125,124,True,True,True,True,False,False,True,True,False,False,True,True,0.09968814376261204,0.08847531798746555
H1A2_1200:0126,125,True,True,True,True,False,False,True,True,False,False,True,True,0.018576799252116416,0.018867669918620322
H1A2_1200:0127,126,True,True,True,True,False,False,False,False,False,False,False,False,0.1831927845869945,0.10437780121907458
H1A2_1200:0128,127,False,False,True,True,False,False,True,True,False,False,True,True,0.03539857151529979,0.035899250531413074
H1A2_1200:0129,128,True,True,True,True,False,False,True,False,False,False,True,False,0.09020389225567182,0.11468757298076948
H1A2_1200:0130,129,True,True,True,True,False,False,True,True,False,False,True,True,0.023091804354553158,0.023094426958923275
H1A2_1200:0131,130,True,True,True,True,False,False,True,True,False,False,True,True,0.04450151363134758,0.04271337428808586
H1A2_1200:0132,131,True,True,True,True,False,False,True,True,False,False,True,True,0.03431529043383108,0.09236115453905569
H1A2_1200:0133,132,False,False,True,True,False,False,False,True,False,False,False,True,0.21451124783766673,0.06606325742018626
H1A2_1200:0134,133,True,True,True,True,False,False,True,True,False,False,True,True,0.09774936962291836,0.08505048084423183
H1A2_1200:0135,134,True,True,True,True,False,False,True,True,False,False,True,True,0.07365178346313517,0.0730609822241215
H1A2_1200:0136,135,True,True,True,True,False,False,False,False,False,False,False,False,0.13368056680664253,0.11504863168701362
H1A2_1200:0137,136,True,True,True,True,True,True,True,True,True,True,True,True,-0.002648749431830133,-0.003661313137274469
H1A2_1200:0138,137,True,True,True,True,False,False,True,False,False,False,True,False,0.08536531028643779,0.11942769584551982
H1A2_1200:0139,138,True,True,True,True,False,False,False,False,False,False,False,False,0.16342482933471736,0.15136371025512751
H1A2_1200:0140,139,False,False,True,True,False,False,True,True,False,False,True,True,0.06571224110595697,0.06584813969604486
H1A2_1200:0141,140,False,False,True,True,False,False,False,False,False,False,False,False,0.277028692307443,0.22283471876618322
H1A2_1200:0142,141,True,True,True,True,False,False,False,False,False,False,False,False,0.2698267743297009,0.29503524753526733
H1A2_1200:0143,142,True,True,True,True,False,False,False,False,False,False,False,False,0.20153331453320078,0.14976644212719492
H1A2_1200:0144,143,True,True,True,True,False,False,False,False,False,False,False,False,0.2048425872531725,0.18732025220068227
H1A2_1200:0145,144,True,True,True,True,False,False,False,False,False,False,False,False,0.23451092850707944,0.2169885934545892
H1A2_1200:0146,145,True,True,True,True,False,False,False,True,False,False,False,True,0.12657563282397444,0.08662097050097639
H1A2_1200:0147,146,True,True,True,True,False,False,True,True,False,False,True,False,0.07986261867594369,0.0791931393058265
H1A2_1200:0148,147,False,False,True,True,False,False,True,True,False,False,True,True,0.024177172948812498,0.02420482950398828
H1A2_1200:0149,148,True,True,True,True,False,False,True,True,False,False,True,True,0.0810390132075618,0.08059555465043289
H1A2_1200:0150,149,True,True,True,True,False,False,True,True,False,False,True,True,0.06896492813867106,0.03775832032006754
H1A2_1200:0151,150,True,True,True,True,False,False,False,True,False,False,False,True,8.104964071327174,0.010864072853054019
H1A2_1200:0152,151,True,True,True,True,False,False,True,True,False,False,False,True,0.059885340360107175,0.09567435326904272
H1A2_1200:0153,152,True,True,True,True,True,True,True,True,True,True,True,True,-0.035191874466061535,-0.03538380142223829
H1A2_1200:0154,153,True,True,True,True,False,False,False,True,False,False,False,True,0.11291506298950171,0.02159693249633765
H1A2_1200:0155,154,False,False,True,True,False,False,True,True,False,False,True,True,0.01672280664388026,0.04754365320149745
H1A2_1200:0156,155,True,True,True,True,False,False,False,True,False,False,False,True,unknown,0.07980710424804549
H1A2_1200:0157,156,False,False,True,True,False,False,False,False,False,False,False,False,0.1379680474035574,0.17287538840697536
H1A2_1200:0158,157,True,True,True,True,True,True,True,True,True,True,True,True,-0.019906925039061996,-0.0203041303918452
H1A2_1200:0159,158,True,True,True,True,False,False,True,True,False,False,True,True,0.07670015173095646,0.06377786474365177
H1A2_1200:0160,159,False,False,True,True,False,False,False,False,False,False,False,False,0.2372967318100443,0.23770156655735875
H1A2_1200:0161,160,True,True,True,True,False,False,False,True,False,False,False,True,0.3609211842990456,0.03767375159030539
H1A2_1200:0162,161,True,True,True,True,False,False,True,True,False,False,True,True,0.021158832197265554,0.027717250471191335
H1A2_1200:0163,162,True,True,True,True,False,False,True,False,False,False,True,False,0.02657916102539115,0.11599757228027396
H1A2_1200:0164,163,True,True,True,True,True,False,True,True,True,False,True,True,-0.05436116605818597,0.04076117128312262
H1A2_1200:0165,164,True,True,True,True,False,True,False,True,False,True,False,True,unknown,-0.034964889278565
H1A2_1200:0166,165,True,True,True,True,False,False,False,False,False,False,False,False,0.19646636671689066,0.16193572706845316
H1A2_1200:0167,166,True,True,True,True,False,False,True,True,False,False,True,True,0.07029739719536643,0.07099739414360862
H1A2_1200:0168,167,True,True,True,True,False,False,False,False,False,False,False,False,0.2487249109666232,0.384713146440256
H1A2_1200:0169,168,True,True,True,True,False,False,False,True,False,False,False,True,0.13991732187500006,0.09586138315429693
H1A2_1200:0170,169,True,True,True,True,False,False,True,True,False,False,True,True,0.09638791002251423,0.09226994432427205
H1A2_1200:0171,170,True,True,True,True,False,False,True,True,False,False,True,True,0.004346023852538572,0.01055444365234326
H1A2_1200:0172,171,True,True,True,True,False,False,True,False,False,False,True,False,0.046571506423746634,0.15428902046183257
H1A2_1200:0173,172,True,True,True,True,False,False,True,True,False,False,True,True,0.022440311484374753,0.020708915762939206
H1A2_1200:0174,173,True,True,True,True,False,False,False,True,False,False,False,True,0.30167260937955653,0.011829050114419815
H1A2_1200:0175,174,True,True,True,True,False,False,False,False,False,False,False,False,0.16302273649309296,0.24662564176653046
H1A2_1200:0176,175,True,True,True,True,False,False,False,False,False,False,False,False,0.17586324590113378,0.1707401074733994
H1A2_1200:0177,176,True,True,True,True,False,False,False,True,False,False,False,True,0.1424040956040038,0.010879055931152237
H1A2_1200:0178,177,True,True,True,True,False,False,True,True,False,False,True,False,0.007728132751465111,0.007213625457763939
H1A2_1200:0179,178,True,True,True,True,True,True,True,True,True,True,True,True,-0.07282828457674206,-0.0706207669528407
H1A2_1200:0181,179,True,True,True,True,False,False,False,False,False,False,False,False,0.40629400061767384,0.45634473609130666
H1A2_1200:0182,180,True,True,True,True,False,False,True,True,False,False,True,True,0.035478358889160067,0.020144467974243074
H1A2_1200:0183,181,True,True,True,True,False,False,False,False,False,False,False,False,0.136894159136963,0.10372632008667004
H1A2_1200:0184,182,True,True,True,True,True,True,True,True,True,True,True,True,-0.05886806522102894,-0.04560817752571644
H1A2_1200:0185,183,True,True,True,True,False,False,True,False,False,False,True,False,0.07880547623037515,0.12775328735708413
H1A2_1200:0186,184,True,True,True,True,False,False,True,True,False,False,True,True,0.02873929466016012,0.030646166455814416
H1A2_1200:0187,185,True,True,True,True,False,False,True,True,False,False,True,True,0.07435890790507038,0.06039234754130085
H1A2_1200:0188,186,False,False,True,True,False,False,False,False,False,False,False,False,0.15029688864843838,0.20395966559545986
H1A2_1200:0189,187,True,True,True,True,False,False,True,True,False,False,True,True,0.06582330329101538,0.0433809624401853
H1A2_1200:0190,188,True,True,True,True,False,False,True,True,False,False,True,True,0.023467858668223318,0.06813104950989812
H1A2_1200:0191,189,True,True,True,True,False,False,False,False,False,False,False,False,0.4990880796757855,0.9896891424504437
H1A2_1200:0192,190,True,True,True,True,False,False,True,False,False,False,True,False,0.044783880456542136,0.1137640974365226
H1A2_1200:0193,191,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0194,192,True,True,True,True,False,False,False,False,False,False,False,False,0.11102314489380127,0.15534611242309815
H1A2_1200:0196,193,True,True,True,True,True,True,True,True,True,True,True,True,-0.01239185001591725,-0.022737785837450453
H1A2_1200:0197,194,True,True,True,True,False,False,False,False,False,False,False,False,0.10095329978407719,0.12065287330092289
H1A2_1200:0198,195,True,True,True,True,False,False,False,False,False,False,False,False,0.40192306243082765,0.38356769286295656
H1A2_1200:0199,196,True,True,True,True,False,False,True,True,False,False,True,True,0.021306167916992358,0.02025807984326189
H1A2_1200:0200,197,True,True,True,True,False,True,True,True,False,True,True,True,0.0006171327514650216,-0.00039233151245099407
H1A2_1200:0201,198,True,True,True,True,False,False,False,True,False,False,False,True,0.16375997436869127,0.05709436310160143
H1A2_1200:0202,199,True,True,True,True,True,True,True,True,True,True,True,True,-0.021111727902831667,-0.022010089108886355
H1A2_1200:0203,200,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0204,201,True,True,True,True,False,False,False,False,False,False,False,False,0.3656610813151797,0.3130654659282168
H1A2_1200:0205,202,True,True,True,True,False,False,False,False,False,False,False,False,0.12948010806396493,0.12948010806396493
H1A2_1200:0206,203,True,True,True,True,False,False,True,True,False,False,True,True,0.04188802171909778,0.04150655199253528
H1A2_1200:0207,204,True,True,True,True,False,False,True,True,False,False,True,False,0.09073940455652352,0.09048334300256844
H1A2_1200:0208,205,False,False,True,True,False,False,True,True,False,False,True,False,0.046534119468994106,0.04803424916870114
H1A2_1200:0209,206,True,True,True,True,True,True,True,True,True,False,True,False,-0.015203709011220923,-0.015390152340078345
H1A2_1200:0210,207,True,True,True,True,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
H1A2_1200:0211,208,True,True,True,True,False,False,True,True,False,False,True,True,0.03840479909180061,0.07423338948486702
H1A2_1200:0212,209,True,True,True,True,False,False,False,False,False,False,False,False,0.1206950146829664,0.11410893985386483
H1A2_1200:0213,210,True,True,True,True,False,False,False,False,False,False,False,False,0.23968446929850185,0.24220741470255458
H1A2_1200:0214,211,True,True,True,True,False,False,True,False,False,False,True,False,0.02217126780822909,0.15437723094299471
H1A2_1200:0215,212,True,True,True,True,False,False,False,True,False,False,False,False,0.10414670349958133,0.04957221390607547
H1A2_1200:0216,213,True,True,True,True,False,False,True,True,False,False,True,True,0.018476546866804888,0.004358829123884966
H1A2_1200:0217,214,True,True,True,True,True,True,True,True,True,False,True,False,-0.039171407185483176,-0.03837365861980935
H1A2_1200:0218,215,True,True,True,True,False,False,False,False,False,False,False,False,0.1118052539807124,0.1117451724987788
H1A2_1200:0219,216,True,True,True,True,False,False,False,False,False,False,False,False,0.5335019288354488,0.525140589266357
H1A2_1200:0220,217,True,True,True,True,False,False,True,False,False,False,True,False,0.040144376865233866,0.11092989932617137
H1A2_1200:0221,218,True,True,True,True,False,False,True,True,False,False,True,True,0.01687825095060269,0.005063656681803863
H1A2_1200:0222,219,True,True,True,True,False,False,False,False,False,False,False,False,0.3595941767382822,0.3602631792712412
H1A2_1200:0223,220,True,True,True,True,False,False,True,True,False,False,False,True,0.046952849930419926,0.043933040207519536
H1A2_1200:0224,221,True,True,True,True,False,False,True,True,False,False,True,True,0.05539316172297859,0.04999488825496101
H1A2_1200:0225,222,True,True,True,True,False,False,False,False,False,False,False,False,0.3106868902236979,0.31307775173492836
H1A2_1200:0226,223,True,True,True,True,False,False,False,False,False,False,False,False,0.26489339727596395,0.3172248448772823
H1A2_1200:0227,224,True,True,True,True,False,False,True,True,False,False,True,True,0.02429028853628057,0.02859493598195928
H1A2_1200:0228,225,True,True,True,True,unknown,False,unknown,False,False,False,False,False,unknown,unknown
H1A2_1200:0229,226,True,True,True,True,True,True,True,True,True,False,True,False,-0.03552818328174734,-0.03308725386890554
H1A2_1200:0230,227,True,True,True,True,False,False,True,True,False,False,True,True,0.0624946336970158,0.07354056646679119
H1A2_1200:0231,228,True,True,True,True,False,False,True,True,False,False,True,True,0.009231102557983206,0.011670601459350394
H1A2_1200:0232,229,True,True,True,True,False,False,True,True,False,False,True,True,0.0650370791418462,0.07656366376709034
H1A2_1200:0233,230,True,True,True,True,False,False,True,False,False,False,True,False,0.07442855173419893,0.13406085306476534
H1A2_1200:0234,231,True,True,True,True,False,False,True,True,False,False,True,True,0.06821863688245866,0.07040493525281999
H1A2_1200:0235,232,True,True,True,True,False,False,False,False,False,False,False,False,0.12839118040799669,0.18226424254178575
H1A2_1200:0236,233,False,False,True,True,False,False,False,False,False,False,False,False,0.10451447970849692,0.11425530917627036
H1A2_1200:0237,234,True,True,True,True,True,False,True,False,True,False,True,False,-0.04465851242667718,2.2239233547913404
H1A2_1200:0238,235,True,True,True,True,True,True,True,True,True,True,True,True,-0.03563538427205426,-0.051994951914266174
H1A2_1200:0239,236,True,True,True,True,False,False,True,True,False,False,True,True,0.009474747744592449,0.040730469790490886
H1A2_1200:0240,237,False,False,True,True,False,False,False,False,False,False,False,False,0.2887567647575682,0.21634570442431622
H1A2_1200:0241,238,False,False,True,True,False,False,True,True,False,False,True,True,0.045454460056170376,0.057798820407732876
H1A2_1200:0242,239,True,True,True,True,False,False,False,True,False,False,False,True,0.11837883674133254,0.0031137057446284366
H1A2_1200:0243,240,True,True,True,True,False,False,False,False,False,False,False,False,0.15300984680623486,0.1541280299422212
H1A2_1200:0244,241,True,True,True,True,False,False,False,False,False,False,False,False,0.4179948660417834,0.26055324998343377
H1A2_1200:0245,242,True,True,True,True,False,False,True,True,False,False,True,True,0.023833226772045357,0.03757615050861762
H1A2_1200:0246,243,True,True,True,True,False,False,True,True,False,False,True,True,0.04992959024857724,0.042356224083416105
H1A2_1200:0247,244,True,True,True,True,False,False,True,True,False,False,True,True,0.03904199899671745,0.065248492374403
H1A2_1200:0248,245,True,True,True,True,False,False,False,False,False,False,False,False,0.13337347593000182,0.1334759959190155
H1A2_1200:0249,246,True,True,True,True,False,False,False,False,False,False,False,False,0.2202911922177755,0.24916654316992393
H1A2_1200:0250,247,True,True,True,True,False,False,False,False,False,False,False,False,0.3389453058053977,0.2613486413766868
H1A2_1200:0251,248,True,True,True,True,False,False,False,False,False,False,False,False,0.2973166948864252,0.27730574670527286
H1A2_1200:0252,249,True,True,True,True,False,False,True,True,False,False,True,True,0.08442439542846669,0.09527720914916982
